time,tug_id,B,C,D,E,F,G,H,M
7200,23,50.1,50.0,50.1,50.0,50.1,50.0,50.300000000000004,50.0
7200,24,50.1,50.0,50.1,50.0,50.1,50.0,50.300000000000004,50.0
7200,25,50.1,50.0,50.1,50.0,50.1,50.0,50.300000000000004,50.0
7200,26,50.1,50.0,50.1,50.0,50.1,50.0,50.300000000000004,50.0
7200,27,50.1,50.0,50.1,50.0,50.1,50.0,50.300000000000004,50.0
7200,28,48.0,50.0,50.1,50.0,50.1,50.0,50.1,50.0
7800,0,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
7800,1,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
7800,2,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
7800,3,50.1,50.0,50.2,50.0,50.0,50.0,48.2,50.1
7800,4,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
7800,5,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
7800,6,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
7800,7,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
7800,8,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
7800,9,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
7800,10,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
7800,11,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
7800,12,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
7800,13,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
7800,14,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
7800,15,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
7800,16,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
7800,17,50.1,50.0,46.0,50.0,50.1,50.0,50.300000000000004,50.1
7800,18,50.1,50.0,50.2,50.0,48.0,50.0,50.2,50.1
7800,19,50.1,50.0,50.2,50.0,50.1,50.0,46.0,50.1
7800,20,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
7800,21,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
7800,22,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
7800,23,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
7800,24,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
7800,25,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
7800,26,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
7800,27,50.1,50.0,50.1,50.0,50.1,50.0,50.300000000000004,48.0
7800,28,48.0,50.0,50.2,50.0,50.1,50.0,50.1,50.1
8400,0,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
8400,1,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
8400,2,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
8400,3,50.1,50.0,50.2,50.0,50.0,50.0,48.2,50.1
8400,4,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
8400,5,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
8400,6,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
8400,7,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
8400,8,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
8400,9,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
8400,10,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
8400,11,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
8400,12,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
8400,13,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
8400,14,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
8400,15,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
8400,16,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
8400,17,50.1,50.0,46.0,50.0,50.1,50.0,50.300000000000004,50.1
8400,18,50.1,50.0,50.2,50.0,48.0,50.0,50.2,50.1
8400,19,50.1,50.0,50.2,50.0,50.1,50.0,46.0,50.1
8400,20,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
8400,21,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
8400,22,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
8400,23,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
8400,24,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
8400,25,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
8400,26,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
8400,27,50.1,50.0,50.1,50.0,50.1,50.0,50.300000000000004,48.0
8400,28,48.0,50.0,50.2,50.0,50.1,50.0,50.1,50.1
9000,0,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
9000,1,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
9000,2,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
9000,3,50.1,50.0,50.2,50.0,50.0,50.0,48.2,50.1
9000,4,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
9000,5,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
9000,6,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
9000,7,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
9000,8,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
9000,9,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
9000,10,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
9000,11,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
9000,12,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
9000,13,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
9000,14,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
9000,15,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
9000,16,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
9000,17,50.1,50.0,46.0,50.0,50.1,50.0,50.300000000000004,50.1
9000,18,50.1,50.0,50.2,50.0,48.0,50.0,50.2,50.1
9000,19,50.1,50.0,50.2,50.0,50.1,50.0,46.0,50.1
9000,20,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
9000,21,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
9000,22,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
9000,23,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
9000,24,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
9000,25,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
9000,26,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,50.1
9000,27,50.1,50.0,50.1,50.0,50.1,50.0,50.300000000000004,48.0
9000,28,48.0,50.0,50.2,50.0,50.1,50.0,50.1,50.1
9600,0,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
9600,1,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
9600,2,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
9600,3,50.1,50.0,50.300000000000004,50.0,50.0,50.0,48.2,50.2
9600,4,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
9600,5,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
9600,6,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
9600,7,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
9600,8,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
9600,9,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
9600,10,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
9600,11,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
9600,12,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
9600,13,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
9600,14,50.1,50.0,48.2,50.0,50.1,50.0,50.300000000000004,50.2
9600,15,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
9600,16,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
9600,17,50.1,50.0,46.1,50.0,50.1,50.0,50.300000000000004,50.2
9600,18,50.1,50.0,50.300000000000004,50.0,48.0,50.0,50.2,50.2
9600,19,50.1,50.0,50.300000000000004,50.0,50.1,50.0,46.0,50.2
9600,20,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
9600,21,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
9600,22,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
9600,23,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,48.1
9600,24,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
9600,25,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
9600,26,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
9600,27,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,48.1
9600,28,48.0,50.0,50.300000000000004,50.0,50.1,50.0,50.1,50.2
10200,0,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10200,1,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10200,2,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10200,3,50.1,50.0,50.300000000000004,50.0,50.0,50.0,48.2,50.2
10200,4,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10200,5,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10200,6,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10200,7,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10200,8,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10200,9,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10200,10,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10200,11,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10200,12,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10200,13,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10200,14,50.1,50.0,48.2,50.0,50.1,50.0,50.300000000000004,50.2
10200,15,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10200,16,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10200,17,50.1,50.0,46.1,50.0,50.1,50.0,50.300000000000004,50.2
10200,18,50.1,50.0,50.300000000000004,50.0,48.0,50.0,50.2,50.2
10200,19,50.1,50.0,50.300000000000004,50.0,50.1,50.0,46.0,50.2
10200,20,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10200,21,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10200,22,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10200,23,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,48.1
10200,24,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10200,25,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10200,26,50.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10200,27,50.1,50.0,50.2,50.0,50.1,50.0,50.300000000000004,48.1
10200,28,48.0,50.0,50.300000000000004,50.0,50.1,50.0,50.1,50.2
10800,0,48.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10800,1,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10800,2,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10800,3,50.2,50.0,50.300000000000004,50.0,50.0,50.0,48.2,50.2
10800,4,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10800,5,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10800,6,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10800,7,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10800,8,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10800,9,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10800,10,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10800,11,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10800,12,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10800,13,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10800,14,50.1,50.0,48.2,50.0,50.1,50.0,50.300000000000004,50.2
10800,15,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10800,16,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10800,17,50.2,50.0,46.1,50.0,50.1,50.0,50.300000000000004,50.2
10800,18,50.2,50.0,50.300000000000004,50.0,48.0,50.0,50.2,50.2
10800,19,50.2,50.0,50.300000000000004,50.0,50.1,50.0,46.0,50.2
10800,20,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10800,21,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10800,22,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10800,23,50.2,50.0,50.2,50.0,50.1,50.0,50.300000000000004,48.1
10800,24,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10800,25,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10800,26,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
10800,27,50.2,50.0,50.2,50.0,50.1,50.0,50.300000000000004,48.1
10800,28,48.1,50.0,50.300000000000004,50.0,50.1,50.0,50.1,50.2
11400,0,48.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
11400,1,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.300000000000004
11400,2,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.300000000000004
11400,3,50.2,50.0,50.300000000000004,50.0,50.0,50.0,48.2,50.300000000000004
11400,4,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.300000000000004
11400,5,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.300000000000004
11400,6,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.300000000000004
11400,7,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.300000000000004
11400,8,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.300000000000004
11400,9,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.300000000000004
11400,10,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.300000000000004
11400,11,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,48.2
11400,12,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.300000000000004
11400,13,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.300000000000004
11400,14,50.1,50.0,48.2,50.0,50.1,50.0,50.300000000000004,50.2
11400,15,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.300000000000004
11400,16,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.300000000000004
11400,17,50.2,50.0,46.1,50.0,50.1,50.0,50.300000000000004,50.300000000000004
11400,18,50.2,50.0,50.300000000000004,50.0,48.0,50.0,50.2,50.300000000000004
11400,19,50.2,50.0,50.300000000000004,50.0,50.1,50.0,46.0,50.300000000000004
11400,20,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.300000000000004
11400,21,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.300000000000004
11400,22,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.300000000000004
11400,23,50.2,50.0,50.2,50.0,50.1,50.0,50.300000000000004,48.2
11400,24,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.300000000000004
11400,25,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.300000000000004
11400,26,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.300000000000004
11400,27,50.2,50.0,50.2,50.0,50.1,50.0,50.300000000000004,48.2
11400,28,48.1,50.0,50.300000000000004,50.0,50.1,50.0,50.1,50.300000000000004
12000,0,48.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
12000,1,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,50.300000000000004
12000,2,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,50.300000000000004
12000,3,50.2,50.0,50.300000000000004,50.0,50.0,50.2,48.2,50.300000000000004
12000,4,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,50.300000000000004
12000,5,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,50.300000000000004
12000,6,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,50.300000000000004
12000,7,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,50.300000000000004
12000,8,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,50.300000000000004
12000,9,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,50.300000000000004
12000,10,50.2,50.0,50.300000000000004,50.0,50.1,48.0,50.300000000000004,50.300000000000004
12000,11,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,48.2
12000,12,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,50.300000000000004
12000,13,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,50.300000000000004
12000,14,50.1,50.0,48.2,50.0,50.1,50.2,50.300000000000004,50.2
12000,15,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,50.300000000000004
12000,16,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,50.300000000000004
12000,17,50.2,50.0,46.1,50.0,50.1,50.2,50.300000000000004,50.300000000000004
12000,18,50.2,50.0,50.300000000000004,50.0,48.0,50.2,50.2,50.300000000000004
12000,19,50.2,50.0,50.300000000000004,50.0,50.1,50.2,46.0,50.300000000000004
12000,20,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,50.300000000000004
12000,21,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,50.300000000000004
12000,22,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,50.300000000000004
12000,23,50.2,50.0,50.2,50.0,50.1,50.2,50.300000000000004,48.2
12000,24,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,50.300000000000004
12000,25,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,50.300000000000004
12000,26,50.2,50.0,50.300000000000004,50.0,50.1,48.1,50.300000000000004,50.300000000000004
12000,27,50.2,50.0,50.2,50.0,50.1,50.2,50.300000000000004,48.2
12000,28,48.1,50.0,50.300000000000004,50.0,50.1,50.2,50.1,50.300000000000004
12600,0,48.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
12600,1,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,50.400000000000006
12600,2,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,50.400000000000006
12600,3,50.2,50.0,50.300000000000004,50.0,50.0,50.2,48.2,50.400000000000006
12600,4,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,50.400000000000006
12600,5,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,50.400000000000006
12600,6,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,50.400000000000006
12600,7,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,48.300000000000004
12600,8,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,50.400000000000006
12600,9,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,50.400000000000006
12600,10,50.2,50.0,50.300000000000004,50.0,50.1,48.0,50.300000000000004,50.300000000000004
12600,11,50.2,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,48.300000000000004
12600,12,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,50.400000000000006
12600,13,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,50.400000000000006
12600,14,50.1,50.0,48.2,50.0,50.1,50.2,50.300000000000004,50.300000000000004
12600,15,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,50.400000000000006
12600,16,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,50.400000000000006
12600,17,50.2,50.0,46.1,50.0,50.1,50.2,50.300000000000004,50.400000000000006
12600,18,50.2,50.0,50.300000000000004,50.0,48.0,50.2,50.2,50.400000000000006
12600,19,50.2,50.0,50.300000000000004,50.0,50.1,50.2,46.0,50.400000000000006
12600,20,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,50.400000000000006
12600,21,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,50.400000000000006
12600,22,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,50.400000000000006
12600,23,50.2,50.0,50.2,50.0,50.1,50.2,50.300000000000004,48.300000000000004
12600,24,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,50.400000000000006
12600,25,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,50.400000000000006
12600,26,50.2,50.0,50.300000000000004,50.0,50.1,48.1,50.300000000000004,50.400000000000006
12600,27,50.2,50.0,50.2,50.0,50.1,50.2,50.300000000000004,48.300000000000004
12600,28,48.1,50.0,50.300000000000004,50.0,50.1,50.2,50.1,50.400000000000006
13200,0,48.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
13200,1,50.2,50.1,50.300000000000004,50.0,50.1,50.2,50.400000000000006,50.400000000000006
13200,2,50.2,50.1,50.300000000000004,50.0,50.1,50.2,48.300000000000004,50.400000000000006
13200,3,50.2,50.1,50.300000000000004,50.0,50.0,50.2,48.300000000000004,50.400000000000006
13200,4,50.2,48.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,50.400000000000006
13200,5,50.2,50.1,50.300000000000004,50.0,50.1,50.2,50.400000000000006,50.400000000000006
13200,6,50.2,50.1,50.300000000000004,50.0,50.1,50.2,50.400000000000006,50.400000000000006
13200,7,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,48.300000000000004
13200,8,50.2,50.1,50.300000000000004,50.0,50.1,50.2,50.400000000000006,50.400000000000006
13200,9,50.2,50.1,50.300000000000004,50.0,50.1,50.2,50.400000000000006,50.400000000000006
13200,10,50.2,50.0,50.300000000000004,50.0,50.1,48.0,50.300000000000004,50.300000000000004
13200,11,50.2,50.1,50.300000000000004,50.0,50.1,50.0,50.400000000000006,48.300000000000004
13200,12,50.2,50.1,50.300000000000004,50.0,50.1,50.2,50.400000000000006,50.400000000000006
13200,13,50.2,50.1,50.300000000000004,50.0,50.1,50.2,50.400000000000006,50.400000000000006
13200,14,50.1,50.1,48.2,50.0,50.1,50.2,50.400000000000006,50.300000000000004
13200,15,50.2,50.1,50.300000000000004,50.0,50.1,50.2,50.400000000000006,50.400000000000006
13200,16,50.2,50.1,50.300000000000004,50.0,50.1,50.2,50.400000000000006,50.400000000000006
13200,17,50.2,50.1,46.1,50.0,50.1,50.2,50.400000000000006,50.400000000000006
13200,18,50.2,50.1,50.300000000000004,50.0,48.0,50.2,50.300000000000004,50.400000000000006
13200,19,50.2,50.1,50.300000000000004,50.0,50.1,50.2,46.1,50.400000000000006
13200,20,50.2,50.1,50.300000000000004,50.0,50.1,50.2,50.400000000000006,50.400000000000006
13200,21,50.2,50.1,50.300000000000004,50.0,50.1,50.2,50.400000000000006,50.400000000000006
13200,22,50.2,50.1,50.300000000000004,50.0,50.1,50.2,50.400000000000006,50.400000000000006
13200,23,50.2,50.1,50.2,50.0,50.1,50.2,50.400000000000006,48.300000000000004
13200,24,50.2,50.1,50.300000000000004,50.0,50.1,50.2,50.400000000000006,50.400000000000006
13200,25,50.2,50.1,50.300000000000004,50.0,50.1,50.2,50.400000000000006,50.400000000000006
13200,26,50.2,50.1,50.300000000000004,50.0,50.1,48.1,50.400000000000006,50.400000000000006
13200,27,50.2,50.1,50.2,50.0,50.1,50.2,50.400000000000006,48.300000000000004
13200,28,48.1,50.1,50.300000000000004,50.0,50.1,50.2,50.2,50.400000000000006
13800,0,48.1,50.0,50.300000000000004,50.0,50.1,50.0,50.300000000000004,50.2
13800,1,50.2,50.1,50.400000000000006,50.0,50.1,50.2,50.50000000000001,50.400000000000006
13800,2,50.2,50.1,50.300000000000004,50.0,50.1,50.2,46.300000000000004,50.400000000000006
13800,3,50.2,50.1,50.400000000000006,50.0,50.0,50.2,48.400000000000006,50.400000000000006
13800,4,50.2,48.0,50.300000000000004,50.0,50.1,50.2,50.400000000000006,50.400000000000006
13800,5,50.2,50.1,50.400000000000006,50.0,50.1,50.2,50.50000000000001,50.400000000000006
13800,6,50.2,50.1,50.400000000000006,50.0,50.1,50.2,50.50000000000001,50.400000000000006
13800,7,50.2,50.0,50.300000000000004,50.0,50.1,50.2,50.300000000000004,48.300000000000004
13800,8,50.2,50.1,50.400000000000006,50.0,50.1,50.2,50.50000000000001,50.400000000000006
13800,9,50.2,50.1,50.400000000000006,50.0,50.1,50.2,50.50000000000001,50.400000000000006
13800,10,50.2,50.0,50.400000000000006,50.0,50.1,48.0,50.400000000000006,50.300000000000004
13800,11,50.2,50.1,50.400000000000006,50.0,50.1,50.0,50.50000000000001,48.300000000000004
13800,12,50.2,50.1,50.400000000000006,50.0,50.1,50.2,50.50000000000001,50.400000000000006
13800,13,50.2,50.1,50.400000000000006,50.0,50.1,50.2,50.50000000000001,50.400000000000006
13800,14,50.1,50.1,48.300000000000004,50.0,50.1,50.2,50.50000000000001,50.300000000000004
13800,15,50.2,50.1,50.400000000000006,50.0,50.1,50.2,50.50000000000001,50.400000000000006
13800,16,50.2,50.1,48.300000000000004,50.0,50.1,50.2,50.400000000000006,50.400000000000006
13800,17,50.2,50.1,46.2,50.0,50.1,50.2,50.50000000000001,50.400000000000006
